"ID","experiment","construct","rapa","area","mean_h2b","mean_n","mean_c","slice","phase","ratio","timepoint","normalized_area","normalized_n","normalized_c","normalized_h2b","normalized_ratio"
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",29.03,719.55,324.29,288,6,"ana_telo",1.12600694444444,0,1,1,1,1,1
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",34.74,680.22,329.08,288,6,"ana_telo",1.14263888888889,0,1.19669307612814,1.01477072990225,1,0.945340838023765,1.01477072990225
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",30.11,820.59,318.74,345,7,"ana_telo",0.923884057971014,3,1.03720289355839,0.982885688735391,1.19791666666667,1.14042109651866,0.820495879292155
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",30.59,785.66,316.3,345,7,"ana_telo",0.916811594202899,3,1.05373751291767,0.975361559098338,1.19791666666667,1.09187686748662,0.814214866725573
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",31.68,815.85,312.34,313,8,"ana_telo",0.997891373801917,6,1.09128487771271,0.963150266736563,1.08680555555556,1.13383364602877,0.88622133169371
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",30.37,800.22,312.48,313,8,"ana_telo",0.998338658146965,6,1.04615914571133,0.963581979092787,1.08680555555556,1.11211173650198,0.886618562232345
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",35.45,779.05,304.24,218,9,"ana_telo",1.39559633027523,9,1.22115053393042,0.938172623269296,0.756944444444444,1.08269057049545,1.2394207133099
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",32.34,801.74,304.69,218,9,"ana_telo",1.39766055045872,9,1.11401997933173,0.939560270128589,0.756944444444444,1.1142241678827,1.24125393484879
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",40.92,719.74,299.4,298,10,"ana_telo",1.00469798657718,12,1.40957630037892,0.923247710382682,1.03472222222222,1.00026405392259,0.892266243591319
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",34.69,751.94,299.63,298,10,"ana_telo",1.00546979865772,12,1.19497071994488,0.923956952110765,1.03472222222222,1.04501424501425,0.892951685261416
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",48.1,656.98,293.45,358,11,"ana_telo",0.819692737430168,15,1.65690664829487,0.904899935243146,1.24305555555556,0.913042874018484,0.72796419371516
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",39.07,693.09,291.64,358,11,"ana_telo",0.81463687150838,15,1.34584912159835,0.899318511209103,1.24305555555556,0.963227016885554,0.723474109576041
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",44.97,652.52,296.76,283,12,"ana_telo",1.04862190812721,18,1.54908715122287,0.915106848808165,0.982638888888889,0.906844555625044,0.931274814334817
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",48.25,665.46,292.6,283,12,"ana_telo",1.0339222614841,18,1.66207371684464,0.902278824508927,0.982638888888889,0.924828017510944,0.918220146496722
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",54.8,596.64,283.13,305,13,"ana_telo",0.928295081967213,21,1.88770237685153,0.873076567270036,1.05902777777778,0.829184907233688,0.824413283192693
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",47.18,643.59,279.41,305,13,"ana_telo",0.916098360655738,21,1.62521529452291,0.861605353233217,1.05902777777778,0.89443402126329,0.81358144829891
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",58.68,584.94,274.43,348,14,"ana_telo",0.788591954022989,24,2.02135721667241,0.846248727990379,1.20833333333333,0.812924744632062,0.700343774888593
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",54.36,635.66,267.23,348,14,"ana_telo",0.767902298850575,24,1.87254564243886,0.824046378241697,1.20833333333333,0.883413244388854,0.68196941647589
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",58.85,609.84,271.04,364,15,"ana_telo",0.744615384615385,27,2.02721322769549,0.835795121650375,1.26388888888889,0.847529706066292,0.6612884478992
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",67.05,605.83,267.27,364,15,"ana_telo",0.734258241758242,27,2.30967964174991,0.82416972462919,1.26388888888889,0.841956778542144,0.652090331574746
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",65.53,607.44,262.39,341,16,"ana_telo",0.769472140762463,30,2.25732001377885,0.809121465355083,1.18402777777778,0.844194288096727,0.683363583643005
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",85.12,596.92,264.07,341,16,"ana_telo",0.774398826979472,30,2.93213916637961,0.814302013629776,1.18402777777778,0.829574039330137,0.687738944062687
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",69.22,587.36,254.54,394,17,"ana_telo",0.646040609137056,33,2.38442990010334,0.784914736809646,1.36805555555556,0.816287957751372,0.573744782236495
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",84.56,590.48,258.35,394,17,"ana_telo",0.655710659898477,33,2.91284877712711,0.796663480218323,1.36805555555556,0.820624001111806,0.582332696200198
"c11","RJ004_2021-02-10_C3GFP-FRB-A1_1","C3GFP-FRB-A1","wo",73.03,589.66,247.09,373,18,"ana_telo",0.662439678284182,36,2.51567344126765,0.761941472139135,1.29513888888889,0.819484399972205,0.588308696986787
"c12","RJ004_2021-02-10_C3GFP-FRB-A1_2","C3GFP-FRB-A1","wo",53.08,700.71,373.26,326,3,"meta",1.14496932515337,-9,2.37282074206527,0.962854047361089,1.06535947712418,1.05161183815584,0.903783246909485
"c12","RJ004_2021-02-10_C3GFP-FRB-A1_2","C3GFP-FRB-A1","wo",70.22,627.68,391.44,289,4,"early_ana",1.35446366782007,-6,3.13902548055431,1.00975081256771,0.944444444444444,0.942009845119462,1.06914791918934
